"id","yhat"
74020,0.0279436029653841
74799,0.114696531894497
74810,0.101741396062546
75051,0.0362650104098937
75132,0.113261985814468
75345,0.0782539066394922
75361,0.0328801482606602
75914,0.0163276975030873
76090,0.02324628760313
76562,0.0438899741659486
76570,0.0106977870239481
76996,0.0851904339717863
77160,0.0203888945134738
77623,0.136752277870187
78522,0.107806872960758
78786,0.11775231516834
78840,0.0181125554010051
79120,0.100603350202521
79251,0.106944858481705
79308,0.167680983162113
79421,0.0937339469825654
79499,0.0466281372272875
79545,0.0874093977888537
79839,0.0350131789346729
79855,0.102702161755275
80055,0.158858257907885
80063,0.193225507847018
80136,0.00892762107403702
81191,0.178462860202215
81388,0.0606160669392515
82015,0.0158112278296009
82783,0.0171058317397166
83070,0.177149092846345
83127,0.162098436452192
83151,0.0309600397198586
83810,0.183304244775076
83887,0.171842738869448
84859,0.1241974836576
85154,0.130899549262973
85464,0.141283180989358
85901,0.0847658721061899
86320,0.0725424212158845
86550,0.032143690750172
87181,0.110920036727593
87653,0.0928820052966935
87963,0.0434186420468902
88013,0.0482262959115349
88447,0.0814179925554266
88560,0.12572786455308
88897,0.0628617972082694
89028,0.198128823269992
89117,0.0110344614710209
89192,0.15832149678194
89370,0.0128640697766236
89486,0.157410970682102
89737,0.133594424011648
90085,0.179963507627386
90603,0.0210355805161011
90611,0.0646306927059767
90689,0.204201935829531
91219,0.181825243035084
91340,0.205484914307992
91740,0.164386033938862
93408,0.0511633035230787
93882,0.0783431151150998
94102,0.112357520653827
94234,0.853826328101935
94480,0.0441473657776413
94609,0.160210750593756
95125,0.134974600724117
95710,0.124213754816498
95966,0.135196744914129
96393,0.109817770890211
96512,0.0115891049298042
97144,0.0516607417046297
97357,0.0322422845470193
97560,0.124055204678679
97861,0.193593790769883
98515,0.0995389031366754
98590,0.094493989050661
99619,0.0132341361893562
99902,0.255681663900617
99996,0.181087621692715
100005,0.0328000815998649
100021,0.0312659575295817
100048,0.0717187158925122
100080,0.305945121510429
100250,0.0474593316596243
100366,0.204168765111751
101117,0.117082480196159
101249,0.335179028438896
102083,0.057567883189241
102130,0.114747041845396
102350,0.0863065707045166
102644,0.0901368306917153
102652,0.103222590068622
102717,0.119237173714504
102970,0.0509119604854446
103004,0.159499275107477
103055,0.0609257556337837
103152,0.218009413636557
103233,0.100623358598936
103535,0.195435810924801
103705,0.0554964854958514
104132,0.0220992583177808
105490,0.124674171746563
106410,0.0207456694177866
106526,0.0866016954236485
106585,0.0545601993470723
106976,0.0725017751339548
106984,0.0618531380591481
107166,0.0209148350620066
107590,0.0722794712616088
107620,0.286824360327918
107697,0.168789109667433
107719,0.0972642815168977
108065,0.0882254799816247
108260,0.142282287283997
108421,0.175124825600898
109096,0.116680857944944
109100,0.119886053455523
109436,0.110404500434162
109657,0.0904025092761227
110485,0.213427076429798
110736,0.0679937188346195
111198,0.0874447753987767
111384,0.02124799475676
111473,0.176793299501213
111490,0.0893450423506249
111538,0.116803287633087
111937,0.165305427700071
112496,0.0660098213959904
112801,0.106911736622783
113247,0.0410910154595139
113255,0.0100147742696627
113271,0.0316765505414289
113573,0.163138196531545
113816,0.00961039711818511
114499,0.0949825022806594
114600,0.0271312748334933
115142,0.0754921318926836
115223,0.148076515864425
116351,0.0364537082057394
116394,0.115514155973577
116572,0.100282598848028
116831,0.113033614187033
116890,0.0574103482553353
117390,0.0295505315430022
117463,0.144946182340975
117862,0.0450605650127843
118176,0.0965530055390765
118230,0.0106410718985957
118524,0.122137965056812
118940,0.0252940470171306
119636,0.21775954996249
119920,0.122616322597876
120146,0.12281048236385
120995,0.680150954704489
121550,0.0936789518552835
121916,0.156213471717212
122017,0.0867908194516789
122173,0.0358194470648092
122351,0.1100834475121
122360,0.0351515371628418
122670,0.155382117415599
122831,0.201051379853988
123080,0.0322571429227032
123153,0.143976226487031
123196,0.0309130274133964
123307,0.0957727554616764
123455,0.101748143832244
123560,0.158114151418414
124001,0.180792312052005
124044,0.148170055394127
124508,0.0913335201095416
124672,0.149238468520054
125792,0.0082896925550994
125830,0.154448367573019
126152,0.0671148373692464
126209,0.0141158218761748
126250,0.0331211063829827
126381,0.344292413537158
126497,0.126594865306155
127000,0.0203442110783939
127078,0.182294026342768
127221,0.171211604531774
127442,0.226251257396758
128732,0.0490536439640112
130257,0.0745792219484473
130346,0.0946242033434743
130770,0.0643317544842447
131156,0.135771300878694
131210,0.164303735026185
131237,0.149027698168559
131288,0.0770909960933541
131407,0.282955182864977
131563,0.0552439412659315
131733,0.143461363149884
131865,0.106526390546726
132110,0.209268905745625
132250,0.106994055357917
132390,0.681708205906553
132667,0.0351230832396734
132934,0.121641011149046
132977,0.0302012278329063
133051,0.0243839534166711
133310,0.0776373684968141
133329,0.0691489334573154
134147,0.0293782067671302
134570,0.16478058758079
135496,0.0777096052447715
135518,1.46584083724498
136212,0.0334666444963354
136450,0.0875906451202443
136522,0.176453638904472
136646,0.366429171776767
136786,0.0241367097443772
136816,0.0924268587915266
137413,0.0450148531109289
137995,0.143189586624031
138037,0.387892536553071
138398,0.17258188665735
138665,0.0272733934948752
138681,0.119679322655136
138908,0.0583716047981536
139238,0.157400041810351
139513,0.12097286285184
139769,0.125928206130314
139939,0.100145982803087
140171,0.116938339150999
140899,0.217936508067096
141038,0.0115075860098069
141089,0.479294863196428
141178,0.106074957389692
141275,0.167909078236905
141526,0.0668345612154311
142069,0.135666491134912
143375,0.0817314893403434
143430,0.15329355991431
144010,0.0699207491569128
144061,0.0679987765754362
144320,0.196387389739737
144576,0.105247176930801
144711,0.139043758120584
145300,0.208118422557843
145360,0.068371874525894
146072,0.19486709819969
146587,0.135882157664701
146609,0.0103174116309346
146919,0.124826575908743
147117,0.0414188070142364
147397,0.106679012814246
147524,0.0814991797642552
147559,0.140689496111529
147621,0.105929525583653
148318,0.0448875235306477
148628,0.0168712192489368
148989,0.0582447663356382
149586,0.0163853952427198
149616,0.138067484456803
149829,0.154972222545292
150010,0.385334093471512
150576,0.147556630024232
150622,0.0741506516023487
150860,0.168523814935007
151033,0.111652521842531
151068,0.0140508682395198
151181,0.0791669442047336
151440,0.0440460384712339
152102,0.185210322259001
152129,0.102590279638668
152234,0.149410223871334
152447,0.117103091856325
153079,0.00852705034423996
153613,0.180120306927726
154148,0.0232118310350148
154202,0.145098768279758
154270,0.203309741938645
154504,0.0536589739565234
154547,0.30669481919003
155101,0.0138676649199102
155152,0.0295960152402326
155861,0.539366449727602
155985,0.0266112379278852
156043,0.0184559469362665
157015,0.0956913484903656
157180,0.0448345086798329
158062,0.199392959651084
158836,0.0724154693786127
159670,0.151742062099258
160270,0.245718242232316
161543,0.0844540539316599
161942,0.0775602491332805
162574,0.123842038501669
163325,0.0938092269429498
163465,0.133097350206109
163821,0.204580549713777
163937,0.0320718714754524
164100,0.10033827506639
164291,0.117099839636365
165140,0.0578361852605135
166413,0.128495376091166
166480,0.152328777328546
167045,0.0439263625017393
167681,0.142096671871513
168513,0.137008190740553
168866,0.0751490893693381
169579,0.148524834382289
170160,0.0759482681037466
170267,0.469638759716743
170470,0.182471793429489
170542,0.0704370925593553
170992,0.0659992932330703
171638,0.134069883077238
171840,0.149262532593528
172260,0.173258452074935
172537,0.20440905856316
173266,0.0130960534430402
173606,0.141867391505964
173673,0.0740233608510237
173932,0.144647579435046
174548,0.0484238061557875
174858,0.103957325259552
174939,0.0685776692539765
175080,0.119879596125731
175374,0.0321060652359271
175625,0.0448571107530674
175781,0.0993810140583034
175889,0.0301586006384049
175927,0.0203792920098184
176001,0.100005042058775
176095,0.111803770810375
176338,0.169988613484301
176796,0.108647231662339
176877,0.0784790932024073
177008,0.0848842631060372
177709,0.078749883106975
177822,0.026059051652152
177911,0.107869801864629
177954,0.110803742726677
178039,0.166689068504568
178179,0.125661075345405
178349,0.0929996833208658
178381,0.0975144452434586
178489,0.086048636547824
178594,0.242253888667247
179132,0.220086412893372
179221,0.0610972030916285
180009,0.0237174080873912
180459,0.0928571305105658
180955,0.0952788576906509
181013,0.260706218270563
181099,0.105413199270972
181463,0.117392009108044
181803,0.0426779444850605
181820,0.0826220400590013
181862,0.148167089879588
181960,0.136327329557017
182311,0.0688652238153946
183059,0.0990853698736084
183393,0.105169570284285
183563,0.12722591222093
184292,0.176093477598514
184306,0.0852213339372851
184403,0.0985277002934972
184900,0.0942607195851891
185450,0.0219765944121568
186384,0.114469665872129
186619,0.280699998920016
186929,0.234726533978348
187330,0.0961716703114368
187771,0.0461539523696491
188360,0.174457444731981
188387,0.117693577206893
189170,0.153231384536197
190527,0.132452182875834
190560,0.141494499580831
190659,0.261926616995981
191922,0.112663913471749
192996,0.0576952690948086
194026,0.0972771483459427
194530,0.110208912378187
196118,0.181763554286495
197467,0.0857602216760652
198234,0.0941653625985973
198374,0.226641711344068
198579,0.0472357934423934
198722,0.226106571568716
199052,0.10851804609226
199206,0.0602275672586947
199974,0.115691538955413
199990,0.171828565580875
200107,0.0716984721336381
200395,0.140133808600454
200930,0.0244370781222879
201049,0.0457932929267018
201170,0.0638912768885403
201308,0.134136520391676
201685,0.275982436375551
201839,0.0110165452716118
202002,0.23607095069816
202215,0.109004563800194
202436,0.144846180772832
202630,0.0671198108203639
203319,0.129688961809117
203327,0.0902501812086743
203378,0.181755289071658
203858,0.109456188381871
204005,0.352836255287691
205249,0.274030331070824
207098,0.0929693893446503
207624,0.112626314098055
207772,0.0708100012823104
208000,0.125193756603291
210455,0.0758885968002133
210510,0.0578829704546108
210587,0.188632574358769
210862,0.0413137476908835
213411,0.175948466010227
213675,0.0303714017112542
213756,0.441813690047178
214027,0.13635349961441
214167,0.111912961698844
215260,0.0356271586537389
215309,0.101200495822578
215490,0.265234327206837
215562,0.0648491310258935
216020,0.020013640492805
216860,0.148399523744117
217077,0.145267876214062
217387,0.115938473481105
217409,0.0537818974861832
217530,0.0585758477350222
217778,0.0214129210293039
218022,0.177573167537743
218049,0.13247035483572
218200,0.0301211397790762
218294,0.145306588634143
218413,0.491364546223191
218979,0.0472553828999867
219592,0.0216028492411812
220337,0.116514152315316
220523,0.0193157789472137
220892,0.138685411195054
221040,0.199986025935066
221236,0.15331404933362
221988,0.127195046374344
222011,0.0595085754653798
222402,0.0268713695876093
222682,0.202122380461594
224022,0.0868582893204857
224030,0.175462578749569
224170,0.156587660115261
224308,0.173388058558904
224316,0.120220477980959
224324,0.0345439928061811
224669,0.0503948752925136
224782,0.0562304973455174
224790,0.281521769574279
225088,0.162629193664227
226130,0.0295072172351713
226190,0.0994252121912694
226262,0.19432139472428
226769,0.16611297122017
226890,0.117510426543598
227277,0.0588558116698259
227390,2.06192514725693
228060,0.112951641773127
228214,0.199581087166063
228788,0.153863252306975
229083,0.0276004040230977
229113,0.0176700771137476
229350,0.362008264765005
229717,0.0340218353006872
230308,0.106347636704956
231444,0.026723788835523
232882,0.159503494225183
232971,0.037409799774113
233234,0.501580753328347
234036,0.115350920699563
234494,0.0317326171058415
235091,0.0807947218605615
235903,0.0603588248211444
237019,0.0247123279272882
237450,0.0339006620697836
237981,0.0204574543073266
239151,0.0589443289230705
239186,0.0647382708827162
239976,0.089958858794508
240060,0.102779659843236
241407,0.105865829852652
241504,0.17605349084495
242071,0.0780015263854306
242110,0.0993366071094521
242349,0.0587709073449238
242551,0.149741105491299
242608,0.0462429518243368
243205,0.0628511593665109
243345,0.0984370841030522
243540,0.0743771593649637
244635,0.100980746741756
244724,0.0516484155872755
245216,0.157824201156463
245593,0.117190336292164
245801,0.0949727352337662
246077,0.0604042595680086
246123,0.171556231855818
246328,0.0853751950775797
246492,0.109757840478276
246654,0.00988618676056589
246700,0.0244598070149941
246816,0.0887116501101574
247022,0.0424242076759417
247987,0.0100223705480745
248126,0.106306658437597
248371,0.092160078073278
248380,0.151557155686936
248800,0.163126926598214
248835,0.0612542173787883
248908,0.0141642576195786
249149,0.107352765544898
249220,0.11080589049815
250147,0.122369033531563
250970,0.00949727911906721
251470,0.126873553000007
251666,0.112239858238597
252174,0.111977838630528
252638,0.125189925951233
253057,0.0723438118325039
253359,0.0923662126788813
253898,0.233446770809721
254088,0.167982529502304
254355,0.120040335700234
254460,0.165711008521742
254525,0.0969531884111081
255696,0.136275981655827
256129,0.0832042850790447
256536,0.113003410655189
257494,0.0253522297927516
258199,0.0759000624480098
258792,0.0262973719167673
259454,0.0350828151798177
260371,0.067028160579545
260452,0.104316548439525
260525,0.0586327272392534
260568,0.229109522816412
261203,0.384726042100265
261610,0.0740708204213334
262315,0.0956957406088567
262803,0.118801835543237
262986,0.13151767812898
263222,0.0574304305129763
264288,0.0121910003991393
264377,0.106327978198425
265268,0.32456280760673
266060,0.100754318561826
266442,0.112537422133697
267090,0.0182695710673886
267457,0.187845548874131
268119,0.0261551937609514
268186,0.111207843149385
268798,0.128855832521902
269697,0.0273313583313158
269905,0.126794811439846
270350,0.213182114491114
271802,0.210216588747133
271829,0.128968424933921
271918,0.0322097537300015
272647,0.123534824373461
272809,0.117621758975972
272833,0.0872713677129068
273686,0.190313497274957
273708,0.067989269304969
273899,0.185282593358883
275999,0.0981604135306837
277193,0.120516400162525
277550,0.0439328674126168
277673,0.0725566719916406
279900,0.0683016630151967
280445,0.0875428433224094
280542,0.0945452099469053
280739,0.0370232512742676
282308,0.0190189456481279
282715,0.0850638002831052
284114,0.0554243428079272
284580,0.14611194216808
285811,0.339361324890984
285854,0.158615870134509
286133,0.0267987265749382
286532,0.0994873739268577
287741,0.405029556412556
290351,0.029903431930325
291102,0.188107793051585
291137,0.115769024058123
291269,0.171831920864871
291315,0.0809802178362241
291692,0.0248527554833779
291838,0.0550704096863963
293059,0.225973481384541
293121,0.0511451134111981
293180,0.148479860535958
293512,0.146864588534636
293644,0.15156365546114
293695,0.0183692150533216
294039,0.162875221204984
294730,0.264465003303853
294799,0.0108534263709172
295256,0.201057334508174
296252,0.103082924453211
296406,0.0287759173956795
296686,0.103409496533933
297119,0.114752720945529
297364,0.0120933702476982
297712,0.0735774220514375
298247,0.13726601042609
300195,0.00981886109625071
301132,0.118998837875946
301183,0.0458129294327842
301426,0.063494854062716
302040,0.139720331931847
303054,0.213518927361488
303534,0.0504787178341519
303836,0.0563363065424203
304808,0.107836671000157
305030,0.148715203016665
305049,0.0276482266912839
305154,0.608805857028593
305308,0.122650932754982
305910,0.160026509530278
306614,0.115775099765326
307513,0.1023611125116
307670,0.205773540859006
307769,0.024553039470486
308200,0.0382389916619758
308536,0.180394014142222
308552,0.104914843294678
308676,0.137288967106844
308692,0.0139333966474358
309800,0.129549347924085
310042,0.0807568613344197
310271,0.122375298858523
310298,0.148036948753546
310409,0.13636062465139
310816,0.17067757368044
311367,0.144822133287874
311782,0.0768834926699903
311847,0.152203133626438
312274,0.0439520554869743
312509,0.253678350401741
313300,0.151064360208909
313360,0.0718894857492287
313424,0.237404268570568
315176,0.193677322104001
315303,0.136801736841327
315320,0.0935075870613125
316032,0.0197913385178454
320277,0.183678197575959
322130,0.142465588823246
323683,0.0398014918042436
324019,0.156618589690529
325376,0.0718116039769983
326054,0.0819657422458846
327859,0.0218877687679269
327883,0.0650182029488866
329380,0.0389729719553222
329410,0.0220928482181456
330531,0.0767162956260686
333573,0.0424214348651524
333590,0.0991113459517709
333905,0.122833453577411
334219,0.0785731314125592
334740,0.209982815649238
334910,0.0681537460875487
335010,0.0117880163736139
335401,0.0743107133243404
335789,0.153668895860743
335940,0.0791791117584427
336831,0.0627519294080485
337200,0.100735810205178
337218,0.141600371741066
337285,0.0355171255585944
337498,0.106213465312572
338125,0.12679849983377
339440,0.0170446180764841
339687,0.077967966543264
340871,0.183262133228763
340910,0.181727512351653
341800,0.0305125657402796
342084,0.0831325622646597
342149,0.0189961107811986
342238,0.0326096928317028
344281,0.11607034072308
344397,0.105008568021218
344567,0.0126046766492153
345075,0.0356023395012076
345660,0.0154269466035769
346640,0.0488249042389468
346667,0.0907739316924048
346675,0.214887962948026
346969,0.0451033144888078
347728,0.124226285953954
348619,0.107142199863037
350397,0.0608669607504164
350761,0.205090372942015
351113,0.166904605750221
351601,0.0366167734200646
352101,0.154426153048058
352420,0.150385617200873
353159,0.0162429824957758
353752,0.0357384595836128
353809,0.118834678879107
353906,0.0326174360358715
354279,0.441516132530916
355259,0.0128374614135497
355429,0.124306520324658
356700,0.120895088980607
357014,0.0783938779413461
362174,0.0251268236978722
366080,0.0462369804175641
375543,0.107874164948175
385042,0.104086413695291
389366,0.148247871732896
393746,0.0715410203191208
394394,0.167212031640168
397059,0.120080516438427
398306,0.137582682450937
399205,0.085463369266457
399850,0.0564280795676137
402648,0.0558580737026267
403040,0.106138814007266
405973,0.0413859542910283
408638,0.362770495721753
410454,0.209221540158508
412090,0.0927230175535542
415723,0.00801825193067529
416231,0.202329122402138
424536,0.0872798726549649
426750,0.054618374881925
427306,0.130048003673051
436003,1.07507210837606
439401,0.0448331486153375
443824,0.0541271502786433
448044,0.0201825663318621
452599,0.142186080946384
455628,0.121736484731665
459542,0.146225286033512
459640,0.12121534580016
460966,0.0363243610167484
462632,0.141102112082618
464260,0.149097952723743
467626,0.0908489839745141
467715,0.168079936055606
470414,0.106071604441667
470457,0.034065617065546
472891,0.0959954436053443
474355,0.0423529407421683
480223,0.129359640865398
486302,0.141372718618306
489409,0.0480496234858043
494127,0.0226411398894174
500968,0.33719519475355
501166,0.124147506457835
502570,0.0984707147858312
503894,0.106914845039116
516988,0.0599182505167045
519197,0.00811471417270531
520373,0.0479746244607936
525758,0.0559526681376641
535877,0.140753513767862
537918,0.12211027616368
540501,0.0208374094108357
546682,0.118859327305197
548367,0.128745443885951
548464,0.162583308143446
548863,0.181774159708054
557021,0.12007498926398
563552,0.169708060126884
568112,0.111783222060421
577545,0.0107131804674577
579734,0.059716314296843
580295,0.0552566111917674
583219,0.0606924713853753
583286,0.122382396143873
585262,0.0888690903870217
586390,0.159102103238993
587222,0.18348964722343
587869,0.0119596906628787
587931,0.136271214910048
589268,0.0778941477557846
589519,0.112726682229041
590126,0.0991301911575774
590509,0.132715823823373
590673,0.0361156015050704
590878,0.218709965118024
590916,0.116983822553907
591262,0.0665763055573596
591564,0.148098255774845
591696,0.0348994883985109
592064,0.0644946040871876
593486,0.0201455015639937
593915,0.0339599616503344
594032,0.162854499250078
594130,0.211005587584047
595187,0.159487906732253
595497,0.0130708317350641
595730,0.0364197401726154
595969,0.0821009822581228
596019,0.0862035153757483
597171,0.0387094485185511
597180,0.120677690587292
597333,0.129713133286893
597619,0.0864231417778581
597970,0.181366688266009
599026,0.0493658565361252
599131,0.0307689202503051
599689,0.291138945516611
600512,0.0439432876829755
601349,0.0667375288422663
602531,0.122855164621041
604461,0.0799164384271407
604798,0.141545085429742
606162,0.026822466429541
606200,0.0140983191161625
607258,0.124425790122014
607592,0.18363553478107
607967,0.216664599053863
608300,0.0107502499724848
608475,0.10595787060468
609170,0.137278796607435
609226,0.0127269848333124
609544,0.0277703384143115
609650,0.115171386453812
609838,0.124964034085973
609889,0.0462965609229396
610356,0.141007926793298
610461,0.016175722917763
610569,0.103391433695794
611093,0.0824070526003365
611301,0.116361751945498
611948,0.057080238205998
612120,0.0201181459116867
612618,0.0492869366941915
612944,0.0720700750504087
613630,0.319609932583592
614149,0.0688800882529082
614793,0.0433565149501628
617032,0.0685263589771614
617806,0.0254790694486596
618039,0.167260262821668
619868,0.174830457400819
619876,0.0115698763394195
619914,0.155608834882769
619922,0.111792970374376
620459,0.122480558059754
620939,0.152033201792863
621005,0.0483541324680034
621110,0.0525063719167471
622087,0.111803635061805
622745,0.0754919593741418
623580,0.138901921597179
623741,0.0226189252835278
624551,0.0221480851793618
625230,0.167639792037996
625418,0.0129308278159442
625620,0.0128452877658817
626244,0.0314457326981057
626465,0.155662718599942
627119,0.196016033560193
627208,0.183077164326651
2000431,0.0178619942806605
2001080,0.0121933628980474
2002892,0.185983134190774
2003279,0.144231664652642
2004178,0.114529643842024
2004879,0.00837719809367997
2004976,0.0164486083743975
2005069,0.0731857771223236
2005581,0.285065083495281
2008416,0.385146034062358
2008556,0.207090658575876
2009412,0.0832540726487196
2009706,0.180709019568146
2009811,0.260574802858415
2010712,0.0132141991318465
2010780,0.0105258732646162
2011050,0.285414984678281
2011263,0.126634858018266
2012375,0.12407784266469
2012693,0.102014066898131
2012987,0.0503260920222601
2014220,0.37934029792676
2014807,0.089851196257745
2015013,0.102172752873073
2015056,0.148675530063282
2015560,0.139131618664
2015595,0.143615063787958
2015668,0.175877265787543
2016001,0.112846726985364
2016028,0.1524372192255
2016044,0.118439275033314
2016087,0.142977676142133
2016273,0.195215199431542
2016419,0.0180166505853969
2016966,0.0129973391306037
2017385,0.00966206973399588
2018993,0.0307784355760061
2019248,0.091662676143684
2019728,0.100923649708425
2020050,0.153121072620798
2020343,0.0364326907105454
2020939,0.0112354498432289
2021269,0.0347151873934914
2022184,0.0550766276622722
2022710,0.133154052993656
2022800,0.581526713768649
2024039,0.0911225286869872
2024250,0.173064146781787
2024470,0.137473907828816
2026155,0.196026656959561
2026996,0.141804916836808
2027496,0.0624941693413789
2027720,0.1707035166953
2029227,0.0206977080993535
2029260,0.171210553468868
2031493,0.039897881083583
2031833,0.220986238538115
2032821,0.0101553902454222
2033070,0.441407105341525
2034700,0.0875087997425078
2034786,0.0435274086992069
2036428,0.093104840663254
2037688,0.151125232050127
2038471,0.0890158179034067
2040905,0.208442281538091
2041600,0.142750872211728
2043378,0.0371853710839141
2044110,0.0109474343324391
2044560,0.0237545434997683
2046326,0.128188612374617
2047810,0.0792203487878047
2047985,0.489573343839718
2049082,0.0120973029557065
2049473,0.138642594740732
2049708,0.0968193652166198
2050552,0.0460977993198624
2051729,0.125013243950841
2051931,0.0202585436488589
2053020,0.102368118117311
2053837,0.0630584996056691
2054027,0.0164772994940539
2055066,0.0594018042335597
2055147,0.131682000821445
2056267,0.02869320770613
2056364,0.117712483888901
2057476,0.34887845026763
2058669,0.107860943025597
2059347,0.115124973992257
2059738,0.21346640962521
2061449,0.119833214882184
2061872,0.279156144242423
2062151,0.0523515439276214
2063069,0.121581963891865
2063565,0.212052040204138
2063964,0.104622390337895
2064081,0.0994599688602735
2064235,0.195159952852712
2065746,0.121689841044491
2065770,0.0629417814541978
2066149,0.159469925691332
2066645,0.0981093918265688
2067633,0.119190885118131
2069539,0.0994252121912694
2069725,0.0895279469944505
2072467,0.1267059936973
2073030,0.0194515617163126
2073110,0.0987344351362199
2073226,0.0194134237850895
2073943,0.136954787626469
2074460,0.0214077160793254
2074613,0.018499728760962
2074729,0.145121940758198
2076608,0.154836063055789
